x,y
-12.02,1
-1.85,1
-23.11,1
26.81,1
3.70,1
5.55,1
-2.77,1
-30.51,1
0.92,1
25.88,1
22.19,1
-20.34,1
33.28,1
1.85,1
7.40,1
-3.70,1
-16.64,1
6.47,1
-16.64,1
-14.79,1
-0.92,1
22.19,1
-20.34,1
11.09,1
-24.96,1
-0.92,1
18.49,1
-22.19,1
12.02,1
17.56,1
-9.24,1
-13.87,1
12.94,1
2.77,1
10.17,1
-5.55,1
5.55,1
-9.24,1
-22.19,1
2.77,1
16.64,1
7.40,1
8.32,1
21.26,1
16.64,1
9.24,1
-22.19,1
3.70,1
5.55,1
4.62,1
27.73,1
-0.00,1
6.47,1
4.62,1
4.62,1
7.40,1
24.04,1
3.70,1
-12.02,1
7.40,1
-19.41,1
-7.40,1
8.32,1
5.55,1
-5.55,1
4.62,1
-16.64,1
6.47,1
-34.20,1
-17.56,1
7.40,1
10.17,1
2.77,1
34.20,1
-4.62,1
6.47,1
-25.88,1
-3.70,1
12.02,1
6.47,1
-12.02,1
8.32,1
-21.26,1
-19.41,1
23.11,1
8.32,1
4.62,1
-6.47,1
8.32,1
14.79,1
24.96,1
10.17,1
-36.98,1
12.94,1
11.09,1
5.55,1
-1.85,1
8.32,1
5.55,1
27.73,1
0.92,1
6.47,1
11.09,1
-5.55,1
-3.70,1
-2.77,1
12.02,1
22.19,1
28.66,1
-1.85,1
21.26,1
-8.32,1
-0.00,1
10.17,1
4.62,1
7.40,1
-3.70,1
-5.55,1
5.55,1
-7.40,1
-4.62,1
-6.47,1
7.40,1
-23.11,1
-8.32,1
4.62,1
-7.40,1
-8.32,1
11.09,1
10.17,1
15.72,1
12.94,1
38.83,1
-24.96,1
-12.02,1
-8.32,1
8.32,1
-4.62,1
20.34,1
-16.64,1
-22.19,1
18.49,1
13.87,1
-25.88,1
1.85,1
15.72,1
2.77,1
-6.47,1
17.56,1
-14.79,1
35.13,1
-7.40,1
-9.24,1
31.43,1
-29.58,1
-14.79,1
46.22,1
18.49,1
9.24,1
-1.85,1
-0.92,1
-3.70,1
-10.17,1
8.32,1
23.11,1
7.40,1
17.56,1
19.41,1
-19.41,1
8.32,1
22.19,1
7.40,1
3.70,1
-12.94,1
-24.04,1
0.92,1
-14.79,1
-2.77,1
12.94,1
6.47,1
-29.58,1
4.62,1
-6.47,1
-11.09,1
-42.52,1
-4.62,1
-3.70,1
10.17,1
-15.72,1
-26.81,1
9.24,1
-8.32,1
-11.09,1
4.62,1
-13.87,1
-23.11,1
13.87,1
-31.43,1
-11.09,1
-23.11,1
23.11,1
4.62,1
1.85,1
-21.26,1
-15.72,1
10.17,1
-6.47,1
-3.70,1
6.47,1
27.73,1
-8.32,1
19.41,1
-25.88,1
13.87,1
1.85,1
26.81,1
-3.70,1
-8.32,1
8.32,1
-0.00,1
-17.56,1
4.62,1
-4.62,1
10.17,1
-5.55,1
22.19,1
-4.62,1
12.94,1
4.62,1
-33.28,1
11.09,1
-20.34,1
4.62,1
-2.77,1
33.28,1
-3.70,1
-12.02,1
-2.77,1
7.40,1
25.88,1
-9.24,1
-10.17,1
13.87,1
-40.67,1
27.73,1
12.02,1
-9.24,1
-7.40,1
10.17,1
-6.47,1
-7.40,1
-1.85,1
-5.55,1
4.62,1
12.02,1
18.49,1
34.20,1
16.64,1
7.40,1
0.92,1
40.67,1
-0.00,1
-12.02,1
-20.34,1
-3.70,1
-34.20,1
5.55,1
-29.58,1
-10.17,1
0.92,1
0.92,1
7.40,1
-25.88,1
-3.70,1
-4.62,1
12.94,1
-17.56,1
10.17,1
4.62,1
-18.49,1
6.47,1
1.85,1
15.72,1
-20.34,1
6.47,1
21.26,1
2.77,1
-6.47,1
-4.62,1
5.55,1
9.24,1
-6.47,1
-25.88,1
-3.70,1
-10.17,1
-2.77,1
27.73,1
-6.47,1
0.92,1
-12.02,1
15.72,1
-5.55,1
2.77,1
-13.87,1
4.62,1
7.40,1
-34.20,1
-9.24,1
0.92,1
-28.66,1
-0.00,1
12.94,1
14.79,1
-14.79,1
3.70,1
-8.32,1
12.02,1
9.24,1
-9.24,1
-0.92,1
11.09,1
-13.87,1
7.40,1
13.87,1
0.00,1
-18.49,1
12.02,1
-22.19,1
-8.32,1
18.49,1
-16.64,1
15.72,1
-0.92,1
-14.79,1
-0.92,1
19.41,1
4.62,1
-5.55,1
-48.07,1
24.96,1
-35.13,1
-9.24,1
-13.87,1
24.96,1
0.92,1
-1.85,1
-28.66,1
2.77,1
43.45,1
-25.88,1
-5.55,1
8.32,1
12.02,1
3.70,1
1.85,1
8.32,1
-12.94,1
-12.94,1
-10.17,1
-10.17,1
-12.02,1
-3.70,1
7.40,1
3.70,1
-29.58,1
-4.62,1
-14.79,1
-9.24,1
17.56,1
22.19,1
-0.92,1
-9.24,1
15.72,1
11.09,1
20.34,1
-25.88,1
-8.32,1
33.28,1
-3.70,1
-18.49,1
-24.04,1
-3.70,1
-2.77,1
-6.47,1
-18.49,1
-9.24,1
8.32,1
2.77,1
-11.09,1
-7.40,1
-2.77,1
2.77,1
-4.62,1
-16.64,1
1.85,1
11.09,1
-1.85,1
10.17,1
-9.24,1
12.02,1
-4.62,1
19.41,1
28.66,1
9.24,1
-18.49,1
-14.79,1
-3.70,1
-18.49,1
16.64,1
-0.92,1
-20.34,1
-8.32,1
-0.92,1
-9.24,1
34.20,1
2.77,1
-2.77,1
4.62,1
23.11,1
-11.09,1
-6.47,1
19.41,1
13.87,1
9.24,1
-4.62,1
-9.24,1
-1.85,1
-1.85,1
-4.62,1
12.94,1
21.26,1
-0.00,1
-24.04,1
13.87,1
-5.55,1
9.24,1
-7.40,1
10.17,1
-2.77,1
-17.56,1
-4.62,1
17.56,1
-2.77,1
0.92,1
4.62,1
15.72,1
14.79,1
-10.17,1
9.24,1
-19.41,1
2.77,1
-12.02,1
-13.87,1
-3.70,1
33.28,1
-3.70,1
5.55,1
-22.19,1
26.81,1
-18.49,1
-18.49,1
-3.70,1
8.32,1
-17.56,1
-15.72,1
-22.19,1
19.41,1
-1.85,1
10.17,1
4.62,1
-8.32,1
-5.55,1
2.77,1
11.09,1
-3.70,1
1.85,1
-8.32,1
-4.62,1
-19.41,1
12.94,1
6.47,1
-12.94,1
-12.94,1
-1.85,1
-5.55,1
-9.24,1
-6.47,1
3.70,1
12.02,1
-2.77,1
12.94,1
2.77,1
20.34,1
-27.73,1
17.56,1
-23.11,1
7.40,1
6.47,1
2.77,1
-35.13,1
3.70,1
8.32,1
-1.85,1
10.17,1
1.85,1
-12.02,1
3.70,1
-24.96,1
-6.47,1
-6.47,1
-2.77,1
-5.55,1
12.94,1
-12.94,1
5.55,1
-35.13,1
18.49,1
-18.49,1
-12.02,1
13.87,1
-8.32,1
10.17,1
0.92,1
1.85,1
11.09,1
23.11,1
17.56,1
-10.17,1
12.02,1
-1.85,1
-10.17,1
-18.49,1
-4.62,1
-9.24,1
16.64,1
-19.41,1
12.94,1
3.70,1
8.32,1
14.79,1
-13.87,1
7.40,1
-19.41,1
25.88,1
16.64,1
5.55,1
4.62,1
5.55,1
-23.11,1
6.47,1
8.32,1
19.41,1
-17.56,1
-1.85,1
-24.96,1
-31.43,1
6.47,1
1.85,1
-4.62,1
12.94,1
15.72,1
15.72,1
16.64,1
-15.72,1
19.41,1
-11.09,1
6.47,1
-6.47,1
0.00,1
-1.85,1
-31.43,1
-9.24,1
-15.72,1
-0.92,1
2.77,1
4.62,1
-15.72,1
12.02,1
-10.17,1
21.26,1
-8.32,1
-12.02,1
-15.72,1
-8.32,1
-1.85,1
-15.72,1
-6.47,1
-23.11,1
-9.24,1
7.40,1
-3.70,1
5.55,1
2.77,1
35.13,1
-7.40,1
-15.72,1
3.70,1
1.85,1
-6.47,1
6.47,1
13.87,1
4.62,1
-11.09,1
-13.87,1
-21.26,1
13.87,1
0.00,1
12.02,1
-17.56,1
-31.43,1
-13.87,1
-12.94,1
-9.24,1
6.47,1
-15.72,1
4.62,1
-9.24,1
14.79,1
20.34,1
2.77,1
52.69,1
-18.49,1
20.34,1
-20.34,1
28.66,1
-16.64,1
6.47,1
-5.55,1
-5.55,1
-5.55,1
-10.17,1
4.62,1
14.79,1
-9.24,1
-18.49,1
-17.56,1
-12.94,1
1.85,1
23.11,1
-0.92,1
-12.02,1
8.32,1
12.94,1
-6.47,1
2.77,1
-17.56,1
-19.41,1
25.88,1
-1.85,1
9.24,1
-2.77,1
-2.77,1
8.32,1
0.92,1
1.85,1
-13.87,1
12.94,1
12.02,1
14.79,1
7.40,1
-17.56,1
9.24,1
-3.70,1
24.96,1
-0.92,1
-2.77,1
-12.02,1
7.40,1
3.70,1
-11.09,1
-6.47,1
-3.70,1
-25.88,1
2.77,1
-13.87,1
-0.00,1
-10.17,1
8.32,1
24.96,1
-8.32,1
1.85,1
-14.79,1
-13.87,1
6.47,1
-6.47,1
-0.92,1
-9.24,1
-0.92,1
24.96,1
-17.56,1
-2.77,1
6.47,1
-25.88,1
-5.55,1
-16.42,0
0.86,0
-3.46,0
-12.10,0
11.24,0
-8.64,0
-0.86,0
4.32,0
-17.29,0
12.97,0
-19.02,0
-14.70,0
-11.24,0
8.64,0
-10.37,0
0.00,0
13.83,0
-2.59,0
43.22,0
-23.34,0
-5.19,0
10.37,0
-35.44,0
11.24,0
3.46,0
0.86,0
-3.46,0
-3.46,0
6.05,0
-29.39,0
-4.32,0
-12.10,0
25.93,0
-14.70,0
9.51,0
-5.19,0
6.92,0
-9.51,0
0.00,0
19.02,0
-20.75,0
14.70,0
-25.93,0
-13.83,0
-36.31,0
6.05,0
5.19,0
8.64,0
7.78,0
-18.15,0
6.92,0
22.48,0
-18.15,0
-25.93,0
5.19,0
25.07,0
3.46,0
10.37,0
4.32,0
6.92,0
0.86,0
3.46,0
-19.02,0
-15.56,0
0.86,0
-5.19,0
4.32,0
-3.46,0
19.02,0
26.80,0
-28.53,0
-2.59,0
-18.15,0
-11.24,0
40.63,0
6.05,0
-26.80,0
16.42,0
-0.00,0
26.80,0
-25.07,0
-5.19,0
-4.32,0
-15.56,0
18.15,0
-1.73,0
3.46,0
11.24,0
0.86,0
-10.37,0
-4.32,0
-29.39,0
10.37,0
-15.56,0
14.70,0
-17.29,0
2.59,0
11.24,0
-6.92,0
2.59,0
6.05,0
19.88,0
-4.32,0
12.10,0
-5.19,0
-12.97,0
7.78,0
-0.00,0
-18.15,0
7.78,0
-6.92,0
1.73,0
-18.15,0
-11.24,0
-30.25,0
-2.59,0
-19.02,0
-10.37,0
-13.83,0
4.32,0
-5.19,0
-0.86,0
-13.83,0
2.59,0
-4.32,0
23.34,0
-30.25,0
0.00,0
-4.32,0
-9.51,0
-31.12,0
-33.71,0
-6.92,0
-11.24,0
13.83,0
-26.80,0
-2.59,0
-0.00,0
-0.86,0
6.05,0
-30.25,0
11.24,0
-15.56,0
-15.56,0
-7.78,0
-9.51,0
-7.78,0
-10.37,0
-16.42,0
-16.42,0
-1.73,0
-4.32,0
11.24,0
4.32,0
-14.70,0
3.46,0
25.93,0
3.46,0
6.92,0
-17.29,0
13.83,0
-12.10,0
-19.88,0
-38.03,0
31.98,0
-1.73,0
-1.73,0
7.78,0
-4.32,0
6.05,0
-1.73,0
-6.92,0
-11.24,0
-4.32,0
26.80,0
-9.51,0
-2.59,0
-11.24,0
-2.59,0
15.56,0
19.88,0
7.78,0
-21.61,0
-2.59,0
2.59,0
0.86,0
6.05,0
25.93,0
7.78,0
3.46,0
-16.42,0
15.56,0
12.97,0
8.64,0
-16.42,0
12.97,0
-0.86,0
-7.78,0
-2.59,0
8.64,0
-15.56,0
-10.37,0
11.24,0
3.46,0
6.92,0
-17.29,0
1.73,0
-5.19,0
-16.42,0
6.05,0
-11.24,0
-7.78,0
19.88,0
-9.51,0
-3.46,0
-10.37,0
1.73,0
-23.34,0
4.32,0
-7.78,0
-1.73,0
16.42,0
-7.78,0
-0.86,0
8.64,0
0.00,0
-0.86,0
-9.51,0
-15.56,0
-14.70,0
18.15,0
-0.00,0
3.46,0
31.12,0
2.59,0
18.15,0
-9.51,0
20.75,0
0.86,0
10.37,0
-23.34,0
-18.15,0
-1.73,0
1.73,0
23.34,0
-9.51,0
-16.42,0
-1.73,0
19.02,0
6.92,0
0.00,0
-15.56,0
5.19,0
2.59,0
14.70,0
-7.78,0
6.92,0
-14.70,0
6.05,0
-7.78,0
9.51,0
-10.37,0
-49.27,0
4.32,0
6.92,0
-14.70,0
-19.88,0
2.59,0
12.10,0
10.37,0
15.56,0
20.75,0
-9.51,0
19.02,0
-21.61,0
-5.19,0
9.51,0
-25.93,0
14.70,0
-11.24,0
-13.83,0
2.59,0
-4.32,0
-6.05,0
12.10,0
-15.56,0
-9.51,0
3.46,0
-6.05,0
12.10,0
3.46,0
-15.56,0
5.19,0
12.10,0
-4.32,0
2.59,0
5.19,0
6.05,0
-12.10,0
7.78,0
-23.34,0
27.66,0
-5.19,0
-22.48,0
-7.78,0
12.97,0
-8.64,0
12.10,0
-3.46,0
6.05,0
15.56,0
-12.97,0
11.24,0
22.48,0
9.51,0
5.19,0
-9.51,0
18.15,0
4.32,0
-0.00,0
-18.15,0
8.64,0
-14.70,0
-16.42,0
7.78,0
-1.73,0
0.86,0
11.24,0
0.86,0
2.59,0
-8.64,0
16.42,0
-7.78,0
-6.05,0
-5.19,0
6.92,0
13.83,0
22.48,0
1.73,0
1.73,0
6.05,0
-12.97,0
-19.02,0
13.83,0
-1.73,0
-19.02,0
-23.34,0
6.05,0
22.48,0
-10.37,0
-34.58,0
15.56,0
-4.32,0
18.15,0
-1.73,0
-11.24,0
24.20,0
1.73,0
24.20,0
1.73,0
3.46,0
6.92,0
9.51,0
4.32,0
6.05,0
-15.56,0
-4.32,0
-2.59,0
13.83,0
6.05,0
11.24,0
0.00,0
-4.32,0
11.24,0
-12.10,0
13.83,0
-10.37,0
-7.78,0
8.64,0
-9.51,0
-17.29,0
-9.51,0
9.51,0
-12.97,0
-12.10,0
-6.92,0
0.86,0
-11.24,0
0.86,0
25.93,0
16.42,0
-4.32,0
-12.97,0
1.73,0
23.34,0
0.86,0
6.92,0
9.51,0
9.51,0
4.32,0
-10.37,0
-0.00,0
18.15,0
-3.46,0
-8.64,0
0.00,0
-0.86,0
-16.42,0
-6.05,0
23.34,0
4.32,0
20.75,0
8.64,0
-5.19,0
-9.51,0
-16.42,0
14.70,0
-26.80,0
-24.20,0
1.73,0
11.24,0
-17.29,0
10.37,0
-23.34,0
-13.83,0
27.66,0
-6.92,0
-10.37,0
8.64,0
-9.51,0
-25.07,0
12.97,0
6.05,0
9.51,0
-19.02,0
31.12,0
14.70,0
-0.86,0
16.42,0
-32.85,0
14.70,0
11.24,0
-25.93,0
7.78,0
4.32,0
-16.42,0
7.78,0
-8.64,0
14.70,0
-17.29,0
3.46,0
10.37,0
-6.05,0
-18.15,0
-13.83,0
22.48,0
28.53,0
29.39,0
-19.02,0
-0.00,0
-4.32,0
0.86,0
-6.92,0
6.92,0
19.88,0
-9.51,0
5.19,0
-3.46,0
19.02,0
-9.51,0
-6.92,0
4.32,0
14.70,0
6.05,0
-5.19,0
-21.61,0
1.73,0
6.92,0
11.24,0
-0.86,0
-17.29,0
-7.78,0
-12.10,0
20.75,0
-31.98,0
3.46,0
-18.15,0
19.02,0
-12.10,0
10.37,0
-0.86,0
-9.51,0
9.51,0
4.32,0
6.05,0
6.92,0
-24.20,0
-4.32,0
40.63,0
8.64,0
1.73,0
-28.53,0
11.24,0
-7.78,0
-3.46,0
-21.61,0
-6.92,0
-26.80,0
1.73,0
-1.73,0
-3.46,0
-0.86,0
-6.05,0
-12.10,0
0.00,0
-7.78,0
-12.10,0
34.58,0
-19.88,0
17.29,0
-3.46,0
-15.56,0
-29.39,0
-8.64,0
-11.24,0
6.92,0
-4.32,0
-19.88,0
-16.42,0
1.73,0
-4.32,0
6.05,0
-0.86,0
10.37,0
4.32,0
-3.46,0
4.32,0
3.46,0
4.32,0
-6.92,0
8.64,0
10.37,0
-6.92,0
-2.59,0
17.29,0
1.73,0
-13.83,0
-12.10,0
7.78,0
-0.86,0
-22.48,0
-5.19,0
-15.56,0
6.05,0
15.56,0
-6.92,0
11.24,0
5.19,0
6.92,0
3.46,0
6.92,0
-7.78,0
-11.24,0
7.78,0
18.15,0
-8.64,0
-6.05,0
12.97,0
3.46,0
6.05,0
-18.15,0
-12.10,0
24.20,0
13.83,0
-9.51,0
6.92,0
0.86,0
8.64,0
0.00,0
-3.46,0
11.24,0
-31.12,0
13.83,0
8.64,0
25.93,0
12.97,0
8.64,0
-2.59,0
29.39,0
26.80,0
-0.86,0
7.78,0
3.46,0
-3.46,0
6.92,0
-12.10,0
-17.29,0
19.02,0
5.19,0
-12.10,0
10.37,0
-8.64,0
5.19,0
8.64,0
20.75,0
-10.37,0
11.24,0
-10.37,0
15.56,0
-6.92,0
-4.32,0
-2.59,0
-3.46,0
-20.75,0
2.59,0
18.15,0
-15.56,0
11.24,0
-6.92,0
-2.59,0
17.29,0
4.32,0
13.83,0
22.48,0
-3.46,0
14.70,0
-2.59,0
1.73,0
-2.59,0
19.02,0
20.75,0
-18.15,0
-10.37,0
-2.59,0
-17.29,0
31.12,0
-9.51,0
-5.19,0
-8.64,0
-16.42,0
-28.53,0
6.05,0
7.78,0
-15.56,0
16.42,0
6.05,0
-10.37,0
16.42,0
-2.59,0
-16.42,0
-8.64,0
18.15,0
-10.37,0
-23.34,0
-11.24,0
-10.37,0
-12.10,0
-8.64,0
-0.86,0
-8.64,0
2.59,0
18.15,0
31.12,0
12.97,0
-0.86,0
6.05,0
9.51,0
-15.56,0
4.32,0
-14.70,0
1.73,0
-0.86,0
10.37,0
-9.51,0
2.59,0
-4.32,0
-7.78,0
-12.97,0
-2.59,0
-3.46,0
-6.92,0
8.64,0
12.10,0
-6.05,0
25.07,0
17.29,0
-15.56,0
-6.05,0
11.24,0
8.64,0
-5.19,0
-0.00,0
-8.64,0
-2.59,0
-13.83,0
-7.78,0
33.71,0
-20.75,0
19.02,0
-28.53,0
26.80,0
10.37,0
-12.97,0
5.19,0
-12.97,0
-17.29,0
10.37,0
-30.25,0
-1.73,0
-11.24,0
-8.64,0
-3.46,0
-46.68,0
-1.73,0
9.51,0
7.78,0
-11.24,0
6.92,0
1.73,0
28.53,0
-0.86,0
13.83,0
-6.92,0
6.92,0
-5.19,0
-12.10,0
4.32,0
-5.19,0
17.29,0
2.59,0
-6.05,0
-16.42,0
2.59,0
9.51,0
-15.56,0
-5.19,0
-11.24,0
0.00,0
15.56,0
-2.59,0
-1.73,0
-7.78,0
-2.59,0
14.70,0
4.32,0
-2.59,0
4.32,0
-2.59,0
-11.24,0
3.46,0
8.64,0
-10.37,0
0.86,0
-37.17,0
7.78,0
-7.78,0
-19.88,0
-19.02,0
5.19,0
9.51,0
10.37,0
-1.73,0
-0.86,0
-6.92,0
13.83,0
-19.02,0
-14.70,0
-3.46,0
-8.64,0
-18.15,0
6.92,0
4.32,0
-12.10,0
16.42,0
5.19,0
6.92,0
19.88,0
-12.10,0
25.93,0
13.83,0
11.24,0
-25.07,0
19.88,0
-25.93,0
2.59,0
-20.75,0
5.19,0
3.46,0
10.37,0
-24.20,0
6.92,0
1.73,0
-8.64,0
44.95,0
-18.15,0
1.73,0
-6.92,0
0.86,0
1.73,0
23.34,0
-1.73,0
13.83,0
0.86,0
-30.25,0
-27.66,0
1.73,0
-5.19,0
-11.24,0
10.37,0
-6.05,0
2.59,0
-6.92,0
-0.86,0
15.56,0
25.07,0
11.24,0
-13.83,0
-3.46,0
2.59,0
11.24,0
-11.24,0
-7.78,0
-11.24,0
-21.61,0
-12.10,0
6.92,0
19.02,0
-4.32,0
-19.88,0
1.73,0
14.70,0
-11.24,0
13.83,0
11.24,0
-12.97,0
6.92,0
-6.92,0
-19.88,0
17.29,0
-20.75,0
10.37,0
-6.92,0
7.78,0
-3.46,0
-0.86,0
6.05,0
4.32,0
-11.24,0
10.37,0
28.53,0
-9.51,0
-6.05,0
12.97,0
-0.86,0
16.42,0
21.61,0
-1.73,0
-6.92,0
14.70,0
2.59,0
5.19,0
12.10,0
25.93,0
-4.32,0
6.92,0
13.83,0
11.24,0
-14.70,0
4.32,0
-0.86,0
-12.10,0
0.86,0
-3.46,0
-23.34,0
38.03,0
17.29,0
24.20,0
-4.32,0
-1.73,0
1.73,0
-12.10,0
6.92,0
-12.10,0
-4.32,0
-23.34,0
0.00,0
-14.70,0
32.85,0
12.10,0
-3.46,0
-6.92,0
21.61,0
-12.10,0
13.83,0
2.59,0
-24.20,0
-27.66,0
-9.51,0
8.64,0
-0.86,0
-4.32,0
10.37,0
12.10,0
-12.97,0
6.92,0
5.19,0
15.56,0
22.48,0
17.29,0
-9.51,0
1.73,0
17.29,0
12.97,0
19.02,0
-0.86,0
-9.51,0
21.61,0
-5.19,0
-12.10,0
-2.59,0
27.66,0
-16.42,0
6.92,0
20.75,0
2.59,0
-6.92,0
-8.64,0
-24.20,0
-5.19,0
-14.70,0
-15.56,0
-10.37,0
-12.97,0
-11.24,0
8.64,0
24.20,0
-5.19,0
-3.46,0
3.46,0
17.29,0
-6.05,0
-19.88,0
-4.32,0
6.05,0
-7.78,0
-7.78,0
-0.00,0
-3.46,0
-12.10,0
6.05,0
9.51,0
4.32,0
-6.92,0
3.46,0
-10.37,0
-12.10,0
16.42,0
-24.20,0
-3.46,0
8.64,0
-17.29,0
-3.46,0
-6.05,0
-1.73,0
-3.46,0
0.86,0
12.97,0
-11.24,0
-8.64,0
-22.48,0
14.70,0
-8.64,0
12.97,0
-5.19,0
-15.56,0
1.73,0
14.70,0
-13.83,0
-8.64,0
-9.51,0
1.73,0
-31.98,0
6.92,0
-8.64,0
34.58,0
-5.19,0
22.48,0
-7.78,0
11.24,0
-10.37,0
-26.80,0
20.75,0
5.19,0
8.64,0
7.78,0
22.48,0
-6.92,0
6.05,0
7.78,0
-9.51,0
16.42,0
-0.00,0
6.05,0
-6.05,0
10.37,0
7.78,0
0.86,0
-2.59,0
-5.19,0
1.73,0
-0.00,0
0.86,0
-7.78,0
-6.05,0
-9.51,0
9.51,0
-0.86,0
-5.19,0
-11.24,0
5.19,0
3.46,0
19.88,0
10.37,0
25.93,0
-2.59,0
8.64,0
35.44,0
-3.46,0
0.86,0
-13.83,0
7.78,0
7.78,0
-35.44,0
3.46,0
4.32,0
-1.73,0
4.32,0
-35.44,0
-6.92,0
-25.07,0
34.58,0
12.97,0
-14.70,0
-13.83,0
-12.97,0
4.32,0
6.92,0
6.05,0
6.92,0
-9.51,0
11.24,0
-0.00,0
14.70,0
18.15,0
12.97,0
-15.56,0
6.05,0
-12.97,0
-22.48,0
-1.73,0
8.64,0
-11.24,0
11.24,0
-16.42,0
8.64,0
-1.73,0
33.71,0
25.07,0
31.98,0
-13.83,0
-24.20,0
11.24,0
-10.37,0
-3.46,0
19.88,0
-10.37,0
-16.42,0
17.29,0
38.03,0
1.73,0
-14.70,0
4.32,0
16.42,0
-0.86,0
-10.37,0
15.56,0
-6.05,0
10.37,0
-2.59,0
9.51,0
-3.46,0
23.34,0
-8.64,0
-0.00,0
-18.15,0
6.92,0
13.83,0
-5.19,0
-3.46,0
18.15,0
0.00,0
-6.05,0
21.61,0
23.34,0
8.64,0
10.37,0
12.97,0
-4.32,0
-6.05,0
12.10,0
-30.25,0
14.70,0
8.64,0
-7.78,0
-7.78,0
0.86,0
0.86,0
15.56,0
-1.73,0
-4.32,0
12.97,0
-11.24,0
-21.61,0
1.73,0
-11.24,0
9.51,0
-7.78,0
7.78,0
-9.51,0
-0.86,0
0.86,0
-6.92,0
16.42,0
-17.29,0
-0.00,0
15.56,0
2.59,0
-3.46,0
8.64,0
2.59,0
13.83,0
2.59,0
2.59,0
-6.05,0
0.86,0
-6.92,0
-11.24,0
-7.78,0
-5.19,0
-21.61,0
13.83,0
-12.97,0
-15.56,0
-7.78,0
12.10,0
2.59,0
-22.48,0
-13.83,0
-14.70,0
6.92,0
-25.07,0
-2.59,0
0.86,0
-0.86,0
0.86,0
-0.00,0
-6.05,0
14.70,0
6.05,0
-11.24,0
-10.37,0
17.29,0
13.83,0
17.29,0
-19.88,0
8.64,0
12.10,0
17.29,0
9.51,0
8.64,0
4.32,0
-6.92,0
2.59,0
6.92,0
-18.15,0
-10.37,0
-6.92,0
27.66,0
-2.59,0
-8.64,0
2.59,0
-24.20,0
24.20,0
-5.19,0
-21.61,0
10.37,0
9.51,0
37.17,0
34.58,0
3.46,0
9.51,0
-6.05,0
4.32,0
6.05,0
3.46,0
25.07,0
-13.83,0
-16.42,0
-2.59,0
-8.64,0
-3.46,0
9.51,0
4.32,0
-6.05,0
-2.59,0
-6.92,0
-9.51,0
14.70,0
38.03,0
-12.97,0
-3.46,0
-1.73,0
34.58,0
-18.15,0
18.15,0
-12.10,0
18.15,0
-5.19,0
-24.20,0
-10.37,0
-4.32,0
3.46,0
4.32,0
-10.37,0
0.00,0
4.32,0
2.59,0
6.92,0
10.37,0
-7.78,0
10.37,0
-4.32,0
5.19,0
-6.92,0
-9.51,0
-4.32,0
16.42,0
-14.70,0
-17.29,0
-15.56,0
23.34,0
7.78,0
6.92,0
12.97,0
-10.37,0
-7.78,0
6.92,0
6.92,0
7.78,0
-12.10,0
10.37,0
5.19,0
18.15,0
-16.42,0
-29.39,0
4.32,0
-8.64,0
48.41,0
6.05,0
0.00,0
16.42,0
16.42,0
-23.34,0
-7.78,0
10.37,0
9.51,0
0.00,0
-8.64,0
-11.24,0
6.92,0
-3.46,0
6.05,0
4.32,0
1.73,0
-18.15,0
-7.78,0
-3.46,0
25.93,0
-4.32,0
-13.83,0
12.97,0
-6.92,0
-11.24,0
-9.51,0
12.97,0
-20.75,0
17.29,0
13.83,0
-15.56,0
-3.46,0
9.51,0
-10.37,0
-1.73,0
6.92,0
-0.86,0
6.05,0
-4.32,0
0.86,0
25.07,0
-17.29,0
0.86,0
-26.80,0
-7.78,0
2.59,0
-3.46,0
31.98,0
-5.19,0
6.05,0
12.10,0
11.24,0
18.15,0
-2.59,0
28.53,0
-12.97,0
-8.64,0
18.15,0
-4.32,0
-0.86,0
6.92,0
-1.73,0
19.02,0
5.19,0
6.05,0
-27.66,0
26.80,0
-3.46,0
-12.97,0
1.73,0
-4.32,0
-9.51,0
-23.34,0
12.10,0
-23.34,0
-25.07,0
-7.78,0
1.73,0
-20.75,0
19.02,0
1.73,0
-6.92,0
7.78,0
-6.92,0
7.78,0
5.19,0
12.97,0
16.42,0
-16.42,0
-3.46,0
12.10,0
11.24,0
0.86,0
-24.20,0
-17.29,0
-2.59,0
12.10,0
6.92,0
-8.64,0
0.00,0
0.86,0
-12.97,0
-7.78,0
-9.51,0
0.00,0
-15.56,0
-0.86,0
-11.24,0
-10.37,0
-2.59,0
-9.51,0
-0.86,0
12.10,0
23.34,0
6.92,0
10.37,0
4.32,0
-15.56,0
20.75,0
12.97,0
-7.78,0
20.75,0
-9.51,0
3.46,0
-10.37,0
0.86,0
-16.42,0
-0.00,0
-5.19,0
-3.46,0
-5.19,0
-0.86,0
-3.46,0
-15.56,0
24.20,0
-8.64,0
-15.56,0
43.22,0
0.00,0
5.19,0
-12.97,0
7.78,0
-9.51,0
-31.98,0
-12.97,0
-10.37,0
11.24,0
-12.10,0
9.51,0
-14.70,0
-10.37,0
-7.78,0
-4.32,0
9.51,0
19.02,0
-12.97,0
2.59,0
-4.32,0
-9.51,0
18.15,0
7.78,0
19.02,0
-22.48,0
6.05,0
11.24,0
5.19,0
2.59,0
-2.59,0
-10.37,0
25.93,0
0.86,0
18.15,0
-1.73,0
3.46,0
-11.24,0
10.37,0
17.29,0
14.70,0
8.64,0
-4.32,0
22.48,0
14.70,0
-1.73,0
-14.70,0
9.51,0
-6.92,0
0.86,0
